record_id,phash,review_resolution,refined_similarity_status,refined_group_id,refined_group_representative,resolved_cleaning_status,resolved_exclusion_reason
rec_c8096a871d910acd2490,f4b42fc29224de5a,NOT_REQUIRED,NOT_SIMILAR,,,INCLUDE,
rec_c81e4538eae057bd578d,869b99c9cccccccc,FALSE_POSITIVE_PERCEPTUAL_SCREEN,NOT_SIMILAR,,,INCLUDE,
rec_c8245034faf0a3a4fe86,ff063b28d3972960,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_c2ba400dfdf2ec73879a,rec_c8245034faf0a3a4fe86,INCLUDE,
rec_c824fa03e3d7757c38ff,9bcf6d92654d9284,FALSE_POSITIVE_PERCEPTUAL_SCREEN,NOT_SIMILAR,,,INCLUDE,
rec_c84b4c85b2177aa4cfa2,c81ff803615f13ec,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_00e5e99c4f6323c3bd14,rec_c84b4c85b2177aa4cfa2,INCLUDE,
rec_c857c1e8a70293c9a051,83c0743f8dc6b399,NOT_REQUIRED,NOT_SIMILAR,,,INCLUDE,
rec_c85b2c4d0c28536c32a5,953b1f161e94989d,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_0d6a418f848c02357ffc,rec_ac758a7a8c3e3bee9be4,INCLUDE,
rec_c869a60e440c063b00af,ffdd28cde400c455,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_cfe71608c7b8e4784cc7,rec_0fea24656a89360344d9,INCLUDE,
rec_c876938dd7ed87ff4643,b6063e8e0751e979,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_d6e835bc4b2203b4418e,rec_9705206ac3f9018223b3,INCLUDE,
rec_c88168d629d60eaf49b0,ce69939a66cec630,FALSE_POSITIVE_PERCEPTUAL_SCREEN,NOT_SIMILAR,,,INCLUDE,
rec_c88abbc3c3d2d7dfcd08,c2adf4ca973648d1,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_e3246556e14721211294,rec_4eb7a234b6f165d74812,INCLUDE,
rec_c88cdfbbc6e24fb8cb23,c24d693435e6bcc3,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_a21aecdf459c418ca19e,rec_a1933cf4eb53358caa9a,INCLUDE,
rec_c88f0416b5ff8995f542,fa9501629fcce03b,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_15aca4107caa13553bdf,rec_7d6fe67400feebe25116,INCLUDE,
rec_c899fed515b335f7425e,9fb86040b9afce70,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_de6ad84520155a23d877,rec_76650a965a1b66f6ba13,INCLUDE,
rec_c8ae507a9b22b6ade982,9bcec786961cc686,FALSE_POSITIVE_PERCEPTUAL_SCREEN,NOT_SIMILAR,,,INCLUDE,
rec_c8af49dee7cddd44e42a,942dd160b7c21fda,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_fd47c95ccc4cbf3129e7,rec_7ab3979eced8acefa611,INCLUDE,
rec_c8af7d7417545a2741be,94f820a5d953c7ba,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_c5076b74418a641fd922,rec_0016b262206323e3e1f3,INCLUDE,
rec_c8b1a0df2bf88acf8853,cb9c93991931ccce,FALSE_POSITIVE_PERCEPTUAL_SCREEN,NOT_SIMILAR,,,INCLUDE,
rec_c8b56842c3ec77fe93f2,c7a68ececc283393,FALSE_POSITIVE_PERCEPTUAL_SCREEN,NOT_SIMILAR,,,INCLUDE,
rec_c8b5dbaa92e60a63d698,ce98cd723433383b,FALSE_POSITIVE_PERCEPTUAL_SCREEN,NOT_SIMILAR,,,INCLUDE,
rec_c8c2c54ec78c241bf369,9ac726e632e631b2,FALSE_POSITIVE_PERCEPTUAL_SCREEN,NOT_SIMILAR,,,INCLUDE,
rec_c8c459d4a76203c83cfe,dbc324189273edc9,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_fd0c84dd4f8443a836f9,rec_2fb98d78270f3cb4e768,INCLUDE,
rec_c8d34f9936f905819485,a53dc830c678d49f,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_f8e1f15a7af7ce9b54ed,rec_c8d34f9936f905819485,INCLUDE,
rec_c8df99aac48163061462,ab2054d42b29b5f7,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_9e1d6d221bc2c96cf12a,rec_c8df99aac48163061462,INCLUDE,
rec_c8e402024d6fb8b934d4,dfe46150c7ef9208,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_d80660894fb105840703,rec_38be2f3a087c7a9ec270,INCLUDE,
rec_c8e861131170cb052abd,9bce6998659926c9,FALSE_POSITIVE_PERCEPTUAL_SCREEN,VERIFIED_NEAR_DUPLICATE,refined_1abd95165c3293a01213,rec_31a606923d7c2d23e585,INCLUDE,
rec_c8ecfbbaf0ef539edb69,e3fb1f14380950e7,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_45bf0ed1ca6e24ac9cc7,rec_10456f75509ad3c29084,INCLUDE,
rec_c8fbc5dd9b85ca56a617,c6c69833993399ce,FALSE_POSITIVE_PERCEPTUAL_SCREEN,VERIFIED_NEAR_DUPLICATE,refined_b38db18515a44dd591e2,rec_32ab45987256e464770c,INCLUDE,
rec_c90abd0f93e619832b8b,cf998e81ccc7cc64,FALSE_POSITIVE_PERCEPTUAL_SCREEN,NOT_SIMILAR,,,INCLUDE,
rec_c9160d47ed702a2e51ae,9a6738e663e32632,FALSE_POSITIVE_PERCEPTUAL_SCREEN,VERIFIED_NEAR_DUPLICATE,refined_b090445636e76ee0e254,rec_aed37e62dec03f8fe55b,INCLUDE,
rec_c918886dc87b42f24376,c798cec999659932,FALSE_POSITIVE_PERCEPTUAL_SCREEN,VERIFIED_NEAR_DUPLICATE,refined_34bd2a4b4e780bdaaa76,rec_9b260cdfde6b9a89c198,INCLUDE,
rec_c91dc9f315183b55c094,d8867852aeb1c765,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_a7c1450e483ad642a665,rec_9dc8e7e4c85a95ff0180,INCLUDE,
rec_c923cdbe53a44346a365,81c43e3ffdca8245,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_ba65c21aac45e2194435,rec_31eba0d380cff2ef1e70,INCLUDE,
rec_c924ba7364c5b3810159,929392cbdb9c2666,FALSE_POSITIVE_PERCEPTUAL_SCREEN,NOT_SIMILAR,,,INCLUDE,
rec_c9579fe6d87e35498f1d,ce24ce8a3999c667,FALSE_POSITIVE_PERCEPTUAL_SCREEN,NOT_SIMILAR,,,INCLUDE,
rec_c95e3903ba6cc64dea38,8a2f795a559cb550,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_6c128096359623dbc538,rec_c95e3903ba6cc64dea38,INCLUDE,
rec_c9697d1a6f093ca8a750,c1c13a3e97d1e82e,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_6543ffb047cfc65fcd17,rec_ac2b4c959021fbce2642,INCLUDE,
rec_c96a6bc9725712e848df,baa4906a33cbb64b,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_2d59afc350f9d9ec8c2e,rec_06aabf4869eba53382e2,INCLUDE,
rec_c96ba230785f370d1e19,c0bcd7b0f2b401fa,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_b45cb532e6ee90bb899b,rec_427dcdd7221577c4158c,INCLUDE,
rec_c978607cdca2dd4d560e,cb9636c732653263,FALSE_POSITIVE_PERCEPTUAL_SCREEN,VERIFIED_NEAR_DUPLICATE,refined_1b5e8b193b7f7e143f5f,rec_c978607cdca2dd4d560e,INCLUDE,
rec_c985232c2b5ed305cef5,a1785e97c1c0bc3e,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_07eed4f05c6400778853,rec_9a4bedd35236df5041e0,INCLUDE,
rec_c988f69df4f0e332210d,936c9364cf26c764,FALSE_POSITIVE_PERCEPTUAL_SCREEN,VERIFIED_NEAR_DUPLICATE,refined_6c5f359fe4fb4c267ebe,rec_98bf406cdc1be64c1e37,INCLUDE,
rec_c992b92d9f26262f3c69,a3a0eba8c34ad7ac,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_1c9764098b9a2fefbd17,rec_b9bd646c5889e9c19d3e,INCLUDE,
rec_c996019038d4848f3363,cf4a202890ddcfe7,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_26e7a4a65ec9ffa82882,rec_21222ee96c17145929dd,INCLUDE,
rec_c99854af6dc08eb19567,ab2154d62b29b5b6,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_9e1d6d221bc2c96cf12a,rec_c8df99aac48163061462,INCLUDE,
rec_c999bfcd89f76abd717b,d5ab542d060d5b8f,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_c4a34d2c0a3567c566b9,rec_89fa9322c5c962c8cdb2,INCLUDE,
rec_c9a01cd378e9d0be9434,9540fcf30e5a9770,NOT_REQUIRED,NOT_SIMILAR,,,INCLUDE,
rec_c9aec4269788e27ff526,ce9a38c631c6c3cb,FALSE_POSITIVE_PERCEPTUAL_SCREEN,VERIFIED_NEAR_DUPLICATE,refined_f57d7383909b91c4bfab,rec_088f67b5fc51b645dc27,INCLUDE,
rec_c9c134432b1fc5b06d27,94946b63c09cb9e7,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_519d6ec027a18ed7361d,rec_af683ebd3a02ae98b421,INCLUDE,
rec_c9c4230a0c071534df1e,c49734e4194f3ce5,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_e4748daf87c4715715e6,rec_9ef9460d8f3883905f0e,INCLUDE,
rec_c9ca15e03225de2c8029,9a19996969c96c67,FALSE_POSITIVE_PERCEPTUAL_SCREEN,VERIFIED_NEAR_DUPLICATE,refined_c15e0542d39196cd0d8c,rec_15fb4c409babb050bd73,INCLUDE,
rec_c9cad9c6b275bbcf1937,df7a2c0f08cbe087,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_39f9c5dbe8beae36f48a,rec_023846dbfeb7b48e92c1,INCLUDE,
rec_c9d59e9a2fc63f18d341,ce64e4c33e261747,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_c37b2fe65b105b3523b1,rec_47c79f3232dcedae3da6,INCLUDE,
rec_c9d611949f5ea3b8d49f,faaf3ef54540610a,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_12e4d2ad726af24cca81,rec_c9d611949f5ea3b8d49f,INCLUDE,
rec_c9dc834bd5e89f4eec3b,8e69a5d8a311bc5e,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_59461e8b20541b473189,rec_1019c1e3b326a6a7f8a9,INCLUDE,
rec_c9df61bacfbfcc9fea54,b0b14c0e91f1fc3e,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_492b7348d30d5c02f874,rec_c9df61bacfbfcc9fea54,INCLUDE,
rec_c9df9ed2ccae63e8bfb9,c666989398ccd9d9,FALSE_POSITIVE_PERCEPTUAL_SCREEN,VERIFIED_NEAR_DUPLICATE,refined_ab55d5c8448048ee9db1,rec_2d5952857c10da1be85f,INCLUDE,
rec_c9e3408f160c4cfed08c,83e068a4f45dcb6d,NOT_REQUIRED,NOT_SIMILAR,,,EXCLUDE,UNRESOLVED_MAPPING
rec_c9e8e5fa7d3ecc7b59ee,9264c736cd33cc99,STILL_UNCERTAIN,VERIFIED_NEAR_DUPLICATE,refined_07c165f8189847c0624f,rec_09669e966886289fc7c2,REVIEW,PERCEPTUAL_LABEL_CONFLICT
rec_c9f12f2b5db6587780ab,ce32399692929b9b,FALSE_POSITIVE_PERCEPTUAL_SCREEN,NOT_SIMILAR,,,INCLUDE,
rec_c9f767b87370cdfd4369,ce383830e379676c,FALSE_POSITIVE_PERCEPTUAL_SCREEN,NOT_SIMILAR,,,INCLUDE,
rec_c9fc1ee35445ca4053d0,ecfc8109f149d8b5,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_8064feec4d4d759a63cb,rec_c9fc1ee35445ca4053d0,INCLUDE,
rec_ca03dda534570c1a314c,8ec63219c739939b,FALSE_POSITIVE_PERCEPTUAL_SCREEN,NOT_SIMILAR,,,INCLUDE,
rec_ca0beda606106946ca71,94ddf3c1c432cca6,NOT_REQUIRED,NOT_SIMILAR,,,INCLUDE,
rec_ca0ec64539fde5b00e3f,bd2162dc9923ee4c,VERIFIED_LABEL_CONFLICT,VERIFIED_LABEL_CONFLICT,refined_c874da456d5cb92e00a6,rec_79bfd0ff5ed9a866e8b1,EXCLUDE,VERIFIED_PERCEPTUAL_LABEL_CONFLICT
rec_ca186afabd5246fd6cfa,92cbcf99999981cc,FALSE_POSITIVE_PERCEPTUAL_SCREEN,NOT_SIMILAR,,,INCLUDE,
rec_ca1c32c5b89c68688937,89ea19193665479f,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_2bf4bddb40d6e492d182,rec_ca1c32c5b89c68688937,INCLUDE,
rec_ca1ea5672620f790c46c,cec969c16dc36538,VERIFIED_LABEL_CONFLICT,VERIFIED_LABEL_CONFLICT,refined_a783132106d717b5c622,rec_8ba3b0b1cceb918f56ed,EXCLUDE,VERIFIED_PERCEPTUAL_LABEL_CONFLICT
rec_ca219061a9ad19e35602,971162d8c7e91a79,VERIFIED_LABEL_CONFLICT,VERIFIED_LABEL_CONFLICT,refined_7c4e6e7b313d4c7b93ee,rec_02f217cd12fa32541109,EXCLUDE,VERIFIED_PERCEPTUAL_LABEL_CONFLICT
rec_ca25fb9de4f9e9546f80,c6319e7398669876,FALSE_POSITIVE_PERCEPTUAL_SCREEN,NOT_SIMILAR,,,INCLUDE,
rec_ca265b60cbb311cdfbf0,9333cccb63cc8399,FALSE_POSITIVE_PERCEPTUAL_SCREEN,NOT_SIMILAR,,,INCLUDE,
rec_ca27eeb94d743fe71da4,a17237957a8f4994,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_5fbcf49ea808d352f517,rec_bc62f025c343f0698076,INCLUDE,
rec_ca319f17f8fa774ae1fc,9a73cbcb644ccc32,FALSE_POSITIVE_PERCEPTUAL_SCREEN,NOT_SIMILAR,,,INCLUDE,
rec_ca357bcdd27d17e5c575,984a7535e8c2977a,NOT_REQUIRED,NOT_SIMILAR,,,INCLUDE,
rec_ca36e4b85d3d624b41de,9331cc63ccce33cc,FALSE_POSITIVE_PERCEPTUAL_SCREEN,NOT_SIMILAR,,,INCLUDE,
rec_ca3c7455c3bce32a45f1,cb66216e3661a679,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_548357eb9c7ab26998d1,rec_4daca6d854ca7b971ba8,INCLUDE,
rec_ca3e62e2f270c30d473f,c1cb377a85d21ce8,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_f85962c4d02a4de6252e,rec_05f4e7aaf87d061aa6b2,INCLUDE,
rec_ca424f169f3180289471,92c79392cecccc39,FALSE_POSITIVE_PERCEPTUAL_SCREEN,NOT_SIMILAR,,,INCLUDE,
rec_ca4497b3216cc56968bc,9ae6d9cdcc986119,FALSE_POSITIVE_PERCEPTUAL_SCREEN,VERIFIED_NEAR_DUPLICATE,refined_60435e8800c7d751e9e6,rec_84cfc8cb6cdbc920c833,INCLUDE,
rec_ca44f3331d018d29c94c,c6c6cc3399b299cc,FALSE_POSITIVE_PERCEPTUAL_SCREEN,VERIFIED_NEAR_DUPLICATE,refined_b38db18515a44dd591e2,rec_32ab45987256e464770c,INCLUDE,
rec_ca48631aece44c3bf4cb,c8ec6f34340a6b5b,NOT_REQUIRED,NOT_SIMILAR,,,INCLUDE,
rec_ca49f3a03d2171c00283,aabd41503fa0b0df,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_1718e0085a50cf8a6253,rec_318e38d19ce7dfde8538,INCLUDE,
rec_ca5b553a372e86767177,e8643789cc66bb19,VERIFIED_LABEL_CONFLICT,VERIFIED_LABEL_CONFLICT,refined_f920fb13dca05ffe7602,rec_bca269e9687f776eb97a,EXCLUDE,VERIFIED_PERCEPTUAL_LABEL_CONFLICT
rec_ca5b864ea118752cf91c,92386e736c45c99d,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_cd8f9555c7e8a2a84121,rec_543c6468989abd1923c8,INCLUDE,
rec_ca86199fa416f5dc8206,ce9bcc64934d8639,FALSE_POSITIVE_PERCEPTUAL_SCREEN,VERIFIED_NEAR_DUPLICATE,refined_e1159bbae7ba6f006113,rec_c01d9d5956d6dfeacc95,INCLUDE,
rec_ca9347ea47304f36dd10,e7d39c2593366388,NOT_REQUIRED,NOT_SIMILAR,,,INCLUDE,
rec_caa8917c2dd0fa6678e5,ce6393699966994c,FALSE_POSITIVE_PERCEPTUAL_SCREEN,NOT_SIMILAR,,,INCLUDE,
rec_caaedbe45230552e0c35,8a1d75c2eb1d9c62,NOT_REQUIRED,NOT_SIMILAR,,,INCLUDE,
rec_cab4483243e63fb7e795,c7c79686868ec6cc,FALSE_POSITIVE_PERCEPTUAL_SCREEN,NOT_SIMILAR,,,INCLUDE,
rec_cabb067b52e61064e0fc,c6cf9993932632c6,FALSE_POSITIVE_PERCEPTUAL_SCREEN,NOT_SIMILAR,,,INCLUDE,
rec_cabe05b87c96f848871b,9efb297c52453017,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_19f93b7c13efe29bf05a,rec_75b027b9787b118d26a0,INCLUDE,
rec_cace8d0150c2fbe073d5,c9613694c061bffa,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_50dc0ba7aa8afe10812b,rec_0726fceba4bcea7aaa8d,INCLUDE,
rec_cadb1715ab3abf5b54d6,82952d6af6a5ca9a,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_df30ae89639f69cac12d,rec_5e88c07542055a47a910,INCLUDE,
rec_cae4fcec96d0df8e087a,cecc999991933c93,FALSE_POSITIVE_PERCEPTUAL_SCREEN,VERIFIED_NEAR_DUPLICATE,refined_5fd717719d53e8562247,rec_423e5e5d4e400c2e65bd,INCLUDE,
rec_cae55a7d7719ef8f493c,9370cca5c8af8cea,FALSE_POSITIVE_PERCEPTUAL_SCREEN,NOT_SIMILAR,,,INCLUDE,
rec_cae8696ef00d4dfd2bfd,caf914760cbe8d54,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_b7f85391e8181e0fc4b1,rec_b3918b8ce696ede8ea0d,INCLUDE,
rec_caf120a77d706bbda762,ad2375250edbc351,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_274113d77e2673a0c164,rec_9b887960d74ff7816d7a,INCLUDE,
rec_cb0eddc25029abeac117,c7999b67cd224c64,FALSE_POSITIVE_PERCEPTUAL_SCREEN,NOT_SIMILAR,,,INCLUDE,
rec_cb133314b40880bd4071,99b86647b138c6d5,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_9364f117a969edb14090,rec_c25c463906b7e376af1e,INCLUDE,
rec_cb15ff0d039446c3f973,a3f33c6c9186317c,NOT_REQUIRED,NOT_SIMILAR,,,EXCLUDE,UNRESOLVED_MAPPING
rec_cb17184c777ae933709e,cfcc33cb64196c92,FALSE_POSITIVE_PERCEPTUAL_SCREEN,NOT_SIMILAR,,,INCLUDE,
rec_cb17524533a41a8089f0,9364cb12cf9b8b8c,FALSE_POSITIVE_PERCEPTUAL_SCREEN,NOT_SIMILAR,,,INCLUDE,
rec_cb1fbcef96687ca3bdde,ce306663cc998ece,VERIFIED_LABEL_CONFLICT,VERIFIED_LABEL_CONFLICT,refined_86ff924c38eebaebc585,rec_101e3a8fd8b060283854,EXCLUDE,VERIFIED_PERCEPTUAL_LABEL_CONFLICT
rec_cb2bf2fed10a32041091,c59c9c69d9269666,NOT_REQUIRED,NOT_SIMILAR,,,INCLUDE,
rec_cb2bf7bc3256e15c51cb,9f0f2058d0a6cb5f,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_f7cbc33ac1b63e89519b,rec_898418178e493dc535d5,INCLUDE,
rec_cb2e1c9ff98291429995,cece984d989c6b92,FALSE_POSITIVE_PERCEPTUAL_SCREEN,VERIFIED_NEAR_DUPLICATE,refined_a481005221b7c19d189f,rec_6b02c6838c13f5c73008,INCLUDE,
rec_cb2ecc38535dffa915c6,afc0474e8374b9ac,NOT_REQUIRED,NOT_SIMILAR,,,INCLUDE,
rec_cb334169d9fa8eb28f8e,ac2c5ed663c309e9,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_593956ea5bcc52b1f478,rec_c33693447ff9e6acb8c6,INCLUDE,
rec_cb3956771076bb72fa0b,9a30cb33cccd39cc,VERIFIED_LABEL_CONFLICT,VERIFIED_LABEL_CONFLICT,refined_f4fb9e36e9d7c668b53b,rec_07f95bec0a897c141cce,EXCLUDE,VERIFIED_PERCEPTUAL_LABEL_CONFLICT
rec_cb3c5aab1af6b11aa1eb,b4704b8fbdb0d069,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_aaee9d3c998bdde1ef03,rec_647443b832339a3db30c,INCLUDE,
rec_cb444367eb7e416db94e,92cb9bcc99649366,FALSE_POSITIVE_PERCEPTUAL_SCREEN,NOT_SIMILAR,,,INCLUDE,
rec_cb495ce4ddea734a2d2a,ca3b3f90db49a416,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_b1ce69a02ac137157bd5,rec_cb495ce4ddea734a2d2a,INCLUDE,
rec_cb5ef3d855fd9f48073c,c6929e999a699966,FALSE_POSITIVE_PERCEPTUAL_SCREEN,NOT_SIMILAR,,,INCLUDE,
rec_cb67c1aba0afc0a9fb3b,dc796c9c071fc047,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_f77c708636819003063f,rec_50612564cb1db08b9324,INCLUDE,
rec_cb6866480e3794dcd233,ba457f98c16221be,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_4eba21df46a1f0359a58,rec_22981a0d5f0ed6651500,INCLUDE,
rec_cb699846d37b07249c61,dbadc2e986d4825a,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_efc812de688aae15e5d3,rec_68cfd5300b5cb97a7765,INCLUDE,
rec_cb6efacad1f56d1f71ec,e55996b5891a99c5,NOT_REQUIRED,NOT_SIMILAR,,,INCLUDE,
rec_cb72ca98b4cd4324eac0,821b38e0759f1bda,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_4fac9dcddd46759d358b,rec_be94131ca3187b93ed42,INCLUDE,
rec_cb761c049fbaa7ae4897,9b67cda298cb2c8c,FALSE_POSITIVE_PERCEPTUAL_SCREEN,NOT_SIMILAR,,,INCLUDE,
rec_cb774c257a269d1cd528,a22b5dd0da3fa449,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_4902d61e60bb294afc11,rec_b7d4b10f0c8ee250cf56,INCLUDE,
rec_cb7b4f388ae6d1107a06,9339cc3339669366,FALSE_POSITIVE_PERCEPTUAL_SCREEN,NOT_SIMILAR,,,INCLUDE,
rec_cb8eb55fb53aebdd04cb,929bc9ccceccce0c,VERIFIED_LABEL_CONFLICT,VERIFIED_LABEL_CONFLICT,refined_53a88bbadfb4c02a4519,rec_0554d9fbe8694ca8a078,EXCLUDE,VERIFIED_PERCEPTUAL_LABEL_CONFLICT
rec_cb907f506416d3e21847,939bcdc5cc4dcc82,FALSE_POSITIVE_PERCEPTUAL_SCREEN,NOT_SIMILAR,,,INCLUDE,
rec_cb96e5917755312874da,8a2f795a559cb550,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_6c128096359623dbc538,rec_c95e3903ba6cc64dea38,INCLUDE,
rec_cbafe9ab0448db9c2a2a,8b366b52d69386d8,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_00eec2e5407fdde6fd18,rec_130d7142ff16a9d82b12,INCLUDE,
rec_cbb0e26077ae79958da9,cf3399cdc692988c,FALSE_POSITIVE_PERCEPTUAL_SCREEN,VERIFIED_NEAR_DUPLICATE,refined_af1c0e28cf2204b362de,rec_259f15e8b6d97af8ada5,INCLUDE,
rec_cbbb870d517e0abf530c,e86b359ee560d815,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_20250633300203bbe126,rec_8d4668e199332367b0fa,INCLUDE,
rec_cbd0f0545585a31b1c7b,c91e652f4698bad1,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_62f11f7796d28d19d57f,rec_0f5f22e47519216120ed,INCLUDE,
rec_cbe9400aa7f3479514d5,8a7eb11531e99d1a,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_a4de2b45c6320689b820,rec_59743d2cf58eaf77318c,INCLUDE,
rec_cbe9c34c1866ed5c8b30,f5a448e4479a279b,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_f7b23ff838d03014716a,rec_107c13b1aba880916f28,INCLUDE,
rec_cbeaac5902bf2e5d5d59,c7c6c79a8e893332,FALSE_POSITIVE_PERCEPTUAL_SCREEN,NOT_SIMILAR,,,INCLUDE,
rec_cbeb11e58f79d2380176,92649731c333e69b,FALSE_POSITIVE_PERCEPTUAL_SCREEN,VERIFIED_NEAR_DUPLICATE,refined_a3f11eb17f3b9968c008,rec_c13928de4bc8f908d2ce,INCLUDE,
rec_cc08138f8e499abe020d,90112bf5618e5e7e,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_00156a13330108b70462,rec_cc08138f8e499abe020d,INCLUDE,
rec_cc089e78794ec191e430,d40b71976e6d90d1,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_bcacc1869d931891ecc4,rec_62c43a9ddf8fdada38c0,INCLUDE,
rec_cc16806b1b9d7d61fb4d,8a3abcfbf82105a9,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_3ef663555eb2e81a447c,rec_cc16806b1b9d7d61fb4d,INCLUDE,
rec_cc19e671a3d80fddaca4,ef5407348655447f,NOT_REQUIRED,NOT_SIMILAR,,,EXCLUDE,EXACT_LABEL_CONFLICT
rec_cc2256c8326ad8bab70f,ccd334079a1dc5ec,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_d68ddf8fe669df7c1049,rec_26a8f4e5306641711b36,INCLUDE,
rec_cc2e51a7b3cf6f8b9c16,c91d220ddaf9e89a,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_b536b3cd1f6237861839,rec_ba0d56a0f24cdb885cd3,INCLUDE,
rec_cc40ffbebd3142d4c52a,951ccd614a63e13f,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_f71cdf41f22ba63a88c1,rec_cc40ffbebd3142d4c52a,INCLUDE,
rec_cc4235e1e16ab9584fc4,ce3c6db68286866d,FALSE_POSITIVE_PERCEPTUAL_SCREEN,VERIFIED_NEAR_DUPLICATE,refined_53c59d88a5ca41c4134f,rec_1b66fe4e4b796de0d1e0,INCLUDE,
rec_cc5a29a9cde80602384f,863af449db55c983,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_f25389767d07ff6c0bd9,rec_71a821f4a3ebeef3b67b,INCLUDE,
rec_cc5aaa533c02d8a8b07e,eccc207e07331f93,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_00198d7e8573781641c8,rec_85c4fe704e3a1e43a648,INCLUDE,
rec_cc5ef45552d0f51f11a5,c7ce86939699a331,FALSE_POSITIVE_PERCEPTUAL_SCREEN,NOT_SIMILAR,,,INCLUDE,
