refined_group_id,representative_record_id,member_count,training_member_count,locked_test_member_count,target_classes,datasets,similarity_method,minimum_dhash_distance,maximum_dhash_distance,minimum_phash_distance,maximum_phash_distance,minimum_orb_match_ratio,maximum_orb_match_ratio,minimum_orb_inlier_ratio,maximum_orb_inlier_ratio,risk_status
refined_b536b3cd1f6237861839,rec_ba0d56a0f24cdb885cd3,2,2,0,Corn healthy,Seasonal Corn Leaf Disease Dataset,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,1,1,0,0,0.93927649,0.93927649,0.99862448,0.99862448,VERIFIED_NEAR_DUPLICATE
refined_d59e34a1a5299d9c6276,rec_ba0fcbd21e6e3f99d1c7,2,2,0,Potato healthy,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,0,0,0,0,0.97125000,0.97125000,1.00000000,1.00000000,VERIFIED_NEAR_DUPLICATE
refined_e5d42c636038d0c7c488,rec_ba14b7b29426912df447,2,2,0,Corn healthy,Seasonal Corn Leaf Disease Dataset,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,2,2,0,0,0.93080054,0.93080054,0.99854227,0.99854227,VERIFIED_NEAR_DUPLICATE
refined_de96795deab2abcc2c5f,rec_ba728fa2e1fee029ac03,2,2,0,Potato Late blight,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,2,2,4,4,0.62798092,0.62798092,0.92151899,0.92151899,VERIFIED_NEAR_DUPLICATE
refined_5bc46c1c3e52b83d7f74,rec_baac16c6ef1b3ce58a8f,2,2,0,Potato healthy,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,0,0,0,0,0.73214286,0.73214286,0.98432056,0.98432056,VERIFIED_NEAR_DUPLICATE
refined_3daa349ac6209fde0027,rec_baedb0b04eb34d38e336,3,3,0,Potato Late blight,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,0,3,4,4,0.63756178,0.66343042,0.96829268,0.97932817,VERIFIED_NEAR_DUPLICATE
refined_a1431d9d5366d85ac9cb,rec_bb1a9d33dac9d551a25f,2,2,0,Potato healthy,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,0,0,0,0,0.96125000,0.96125000,1.00000000,1.00000000,VERIFIED_NEAR_DUPLICATE
refined_26f3fdee3ea8242b6cdb,rec_bb2df89e76522f8d85d5,2,2,0,Potato Late blight,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,3,3,4,4,0.67875000,0.67875000,0.85635359,0.85635359,VERIFIED_NEAR_DUPLICATE
refined_997e860f9d2afe3746f9,rec_bc168a69bf808cc9434b,2,2,0,Corn healthy,Seasonal Corn Leaf Disease Dataset,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,0,0,0,0,0.93669251,0.93669251,0.99862069,0.99862069,VERIFIED_NEAR_DUPLICATE
refined_22b04b2f71308ab904f3,rec_bc289d3eb4d02ec9e737,2,2,0,Potato healthy,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,0,0,0,0,0.99875000,0.99875000,1.00000000,1.00000000,VERIFIED_NEAR_DUPLICATE
refined_5fbcf49ea808d352f517,rec_bc62f025c343f0698076,2,2,0,Potato healthy,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,0,0,0,0,0.95250000,0.95250000,0.99606299,0.99606299,VERIFIED_NEAR_DUPLICATE
refined_f920fb13dca05ffe7602,rec_bca269e9687f776eb97a,3,3,0,Potato Early blight | Potato healthy,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,0,2,0,2,0.47732997,0.79571248,0.88390501,0.99683043,VERIFIED_LABEL_CONFLICT
refined_946be6e5984afc9d29de,rec_bca469f4475478118145,2,2,0,Corn healthy,Seasonal Corn Leaf Disease Dataset,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,2,2,0,0,0.91016200,0.91016200,1.00000000,1.00000000,VERIFIED_NEAR_DUPLICATE
refined_84db4318d0bd2f5dd83e,rec_bccc9eb7ba838981cb4a,2,2,0,Potato healthy,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,0,0,0,0,0.95625000,0.95625000,1.00000000,1.00000000,VERIFIED_NEAR_DUPLICATE
refined_11622264103b60010adb,rec_bcee2587d3c245c9a131,2,2,0,Potato Late blight,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,1,1,2,2,0.71220930,0.71220930,0.99387755,0.99387755,VERIFIED_NEAR_DUPLICATE
refined_1d32b2620b6e395e7d06,rec_bd8460cd9b6008be920d,2,2,0,Corn healthy,Seasonal Corn Leaf Disease Dataset,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,0,0,0,0,0.89610390,0.89610390,0.99838969,0.99838969,VERIFIED_NEAR_DUPLICATE
refined_f848c96fa278f4cf617b,rec_bdc5b5dd96641350497d,2,2,0,Potato healthy,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,0,0,2,2,0.76000000,0.76000000,0.98355263,0.98355263,VERIFIED_NEAR_DUPLICATE
refined_92fdefcc88e3807e4676,rec_be30ce38e71313b25ace,2,2,0,Corn healthy,Seasonal Corn Leaf Disease Dataset,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,1,1,0,0,0.93535620,0.93535620,0.99858956,0.99858956,VERIFIED_NEAR_DUPLICATE
refined_29d487aba78a29efc9cb,rec_be8666318b164df9ca6e,2,2,0,Corn healthy,Seasonal Corn Leaf Disease Dataset,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,1,1,0,0,0.90026596,0.90026596,0.99704579,0.99704579,VERIFIED_NEAR_DUPLICATE
refined_c05109fe47f381ef9632,rec_be8a0af71ef6c2d76f91,2,2,0,Potato Late blight,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,0,0,2,2,0.66322009,0.66322009,0.86414254,0.86414254,VERIFIED_NEAR_DUPLICATE
refined_4fac9dcddd46759d358b,rec_be94131ca3187b93ed42,2,2,0,Potato healthy,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,0,0,0,0,0.94500000,0.94500000,1.00000000,1.00000000,VERIFIED_NEAR_DUPLICATE
refined_30288757b92507c5d7d4,rec_be991aed925c963b1df6,2,2,0,Potato healthy,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,0,0,0,0,0.94250000,0.94250000,1.00000000,1.00000000,VERIFIED_NEAR_DUPLICATE
refined_d085dd8656a335521167,rec_bf575f7a1874ba3ee239,2,2,0,Potato healthy,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,0,0,0,0,0.99625000,0.99625000,1.00000000,1.00000000,VERIFIED_NEAR_DUPLICATE
refined_68ee9cf71328c77bd35c,rec_bf83ec1d72a5ba9c7d13,2,2,0,Potato healthy,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,0,0,0,0,0.95625000,0.95625000,0.99869281,0.99869281,VERIFIED_NEAR_DUPLICATE
refined_21122ae5fb99b04a34f5,rec_bf939300e619ee82281e,2,2,0,Potato Late blight,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,0,0,0,0,0.72067039,0.72067039,0.98255814,0.98255814,VERIFIED_NEAR_DUPLICATE
refined_0fcf4562fcda45180d6d,rec_bfb1a1340a7763359a34,2,2,0,Potato healthy,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,0,0,0,0,0.95000000,0.95000000,1.00000000,1.00000000,VERIFIED_NEAR_DUPLICATE
refined_dd637c07fec0ae69127e,rec_bfc96f96e234ab97320f,2,2,0,Potato Late blight,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,0,0,4,4,0.43821656,0.43821656,0.87500000,0.87500000,VERIFIED_NEAR_DUPLICATE
refined_a0595be86ef64703fc16,rec_bfea24067341affcadb5,2,2,0,Potato healthy,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,0,0,0,0,0.96035242,0.96035242,1.00000000,1.00000000,VERIFIED_NEAR_DUPLICATE
refined_8f1ead43f3b4d79387a4,rec_bffdee087d8019b42745,2,2,0,Potato Early blight,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,2,2,2,2,0.57866667,0.57866667,0.89400922,0.89400922,VERIFIED_NEAR_DUPLICATE
refined_e1159bbae7ba6f006113,rec_c01d9d5956d6dfeacc95,2,2,0,Potato Late blight,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,0,0,4,4,0.67380560,0.67380560,0.95843521,0.95843521,VERIFIED_NEAR_DUPLICATE
refined_b70950ff2f8a213fda55,rec_c03399042f8f124e4b84,2,2,0,Potato healthy,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,0,0,0,0,0.94141145,0.94141145,1.00000000,1.00000000,VERIFIED_NEAR_DUPLICATE
refined_c86a78820e34795bf0d1,rec_c042590edd6c6698cd00,2,2,0,Corn healthy,Seasonal Corn Leaf Disease Dataset,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,0,0,0,0,0.92016807,0.92016807,0.99847793,0.99847793,VERIFIED_NEAR_DUPLICATE
refined_a1b8fa57db00e5d4bf14,rec_c06cf554f267b5ee8bf8,2,2,0,Potato Early blight,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,3,3,0,0,0.64000000,0.64000000,0.90429688,0.90429688,VERIFIED_NEAR_DUPLICATE
refined_e37e0fb979b694fe9d25,rec_c0ce24ba538ed43751e4,2,2,0,Potato healthy,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,0,0,0,0,0.77500000,0.77500000,0.98387097,0.98387097,VERIFIED_NEAR_DUPLICATE
refined_c2a3de9beb56c85328b3,rec_c12a46699b56b08fdab0,3,3,0,Potato Late blight,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,0,0,0,2,0.58139535,0.58914729,0.89473684,0.96000000,VERIFIED_NEAR_DUPLICATE
refined_c4976ae920c076f9f4b6,rec_c1344129e989f8a71b94,2,2,0,Potato healthy,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,1,1,0,0,0.82000000,0.82000000,0.99237805,0.99237805,VERIFIED_NEAR_DUPLICATE
refined_a3f11eb17f3b9968c008,rec_c13928de4bc8f908d2ce,2,2,0,Potato Early blight,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,0,0,4,4,0.61500000,0.61500000,0.95934959,0.95934959,VERIFIED_NEAR_DUPLICATE
refined_2ae6f5875721900c0557,rec_c1c224556b4ef4970bb9,2,2,0,Potato Early blight,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,2,2,4,4,0.68913343,0.68913343,0.98203593,0.98203593,VERIFIED_NEAR_DUPLICATE
refined_9364f117a969edb14090,rec_c25c463906b7e376af1e,2,2,0,Potato Early blight,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,4,4,2,2,0.70250000,0.70250000,0.95729537,0.95729537,VERIFIED_NEAR_DUPLICATE
refined_d6ef86a15192b89c4190,rec_c25fa2d88a3df42ce7f5,2,2,0,Potato healthy,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,2,2,0,0,0.95750000,0.95750000,1.00000000,1.00000000,VERIFIED_NEAR_DUPLICATE
refined_674729efb0d87849a6e3,rec_c2bbcb2a20ae36871366,2,2,0,Potato healthy,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,0,0,0,0,0.96750000,0.96750000,0.99741602,0.99741602,VERIFIED_NEAR_DUPLICATE
refined_593956ea5bcc52b1f478,rec_c33693447ff9e6acb8c6,2,2,0,Potato healthy,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,0,0,0,0,0.94875000,0.94875000,0.99868248,0.99868248,VERIFIED_NEAR_DUPLICATE
refined_cbaed5620447f200324d,rec_c36675d24da2919dc6d8,2,2,0,Potato healthy,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,0,0,0,0,0.99746193,0.99746193,1.00000000,1.00000000,VERIFIED_NEAR_DUPLICATE
refined_472c1e93ca48981166d2,rec_c379d11b6899909bcd7a,2,2,0,Tomato Bacterial spot,PlantDoc,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,1,1,2,2,0.35528121,0.35528121,0.95366795,0.95366795,VERIFIED_NEAR_DUPLICATE
refined_8d92f825faedc7e9b316,rec_c389aa328bc37bbeeb06,2,2,0,Corn healthy,Seasonal Corn Leaf Disease Dataset,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,2,2,0,0,0.92529489,0.92529489,0.99858357,0.99858357,VERIFIED_NEAR_DUPLICATE
refined_05bdf5b7e5f9b1ace1ce,rec_c3f1cdfc491bb31f6ce1,2,2,0,Potato healthy,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,0,0,0,0,0.95375000,0.95375000,0.99868938,0.99868938,VERIFIED_NEAR_DUPLICATE
refined_8eb2542b4c04ce4d1f42,rec_c3fb4e6ffb01d98749d8,2,2,0,Potato Late blight,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,1,1,2,2,0.86858573,0.86858573,0.98847262,0.98847262,VERIFIED_NEAR_DUPLICATE
refined_50cdbcff53e27a751743,rec_c40f5e6926c666e9499a,2,2,0,Potato healthy,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,0,0,0,0,0.99750000,0.99750000,1.00000000,1.00000000,VERIFIED_NEAR_DUPLICATE
refined_4414391b651f42bfcec1,rec_c410fc2cd4df982dac0b,2,2,0,Corn healthy,Seasonal Corn Leaf Disease Dataset,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,0,0,0,0,0.92253521,0.92253521,0.99694656,0.99694656,VERIFIED_NEAR_DUPLICATE
refined_02e4be1254f584978905,rec_c463f07d07b50cc288b1,2,2,0,Corn healthy,Seasonal Corn Leaf Disease Dataset,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,0,0,0,0,0.90166205,0.90166205,0.99539171,0.99539171,VERIFIED_NEAR_DUPLICATE
refined_6860023a0ee4133e1f95,rec_c4d22f10d07fc3cd917f,2,2,0,Potato healthy,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,0,0,0,0,0.93500000,0.93500000,0.99732620,0.99732620,VERIFIED_NEAR_DUPLICATE
refined_3bfb1d1b3f63db8cf27e,rec_c4d63e5803fedbff5438,2,2,0,Potato healthy,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,1,1,0,0,0.76500000,0.76500000,0.98529412,0.98529412,VERIFIED_NEAR_DUPLICATE
refined_595532f9c9eafff1cde7,rec_c4f7b375489042642587,3,3,0,Potato Late blight,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,1,3,2,4,0.57125000,0.63625000,0.89587426,0.91466083,VERIFIED_NEAR_DUPLICATE
refined_78897e1ab94c388cad41,rec_c58aee1c5d41858d70ad,2,2,0,Potato healthy,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,0,0,0,0,0.74643875,0.74643875,0.99618321,0.99618321,VERIFIED_NEAR_DUPLICATE
refined_35baa849e70d1bec46e4,rec_c5f7d1c0e41117596ea9,2,2,0,Potato Early blight,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,3,3,4,4,0.53750000,0.53750000,0.96976744,0.96976744,VERIFIED_NEAR_DUPLICATE
refined_6a2bdfbeba9419241c1f,rec_c616a9b14ea6269b8325,2,2,0,Potato Late blight,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,0,0,2,2,0.63392857,0.63392857,0.96338028,0.96338028,VERIFIED_NEAR_DUPLICATE
refined_25b72e2d23e63570e387,rec_c63a18b417c54d028e71,2,2,0,Potato healthy,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,0,0,0,0,0.96000000,0.96000000,0.99869792,0.99869792,VERIFIED_NEAR_DUPLICATE
refined_fd6a49260f9e9d4acf93,rec_c6b81097cb3e6dd9c796,2,2,0,Potato Early blight | Potato Late blight,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,1,1,2,2,0.70354610,0.70354610,0.93346774,0.93346774,VERIFIED_LABEL_CONFLICT
refined_a9cd21f475809dccca7d,rec_c7639873868965ba3cfe,2,2,0,Tomato Late blight,PlantDoc,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,0,0,0,0,0.92375000,0.92375000,0.99594046,0.99594046,VERIFIED_NEAR_DUPLICATE
refined_c3033e1f8959be44fc81,rec_c7b3e941dd56947fed7c,2,2,0,Potato healthy,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,0,0,2,2,0.59942775,0.59942775,0.96420048,0.96420048,VERIFIED_NEAR_DUPLICATE
refined_21ab783e3ab224d812ed,rec_c7c5d5bff595593d1aee,2,2,0,Potato healthy,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,0,0,0,0,0.96000000,0.96000000,0.99869792,0.99869792,VERIFIED_NEAR_DUPLICATE
refined_5d6b242cf86a1491a966,rec_c7e1fda6a1e66ad22812,2,2,0,Potato Late blight,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,1,1,4,4,0.67159763,0.67159763,0.99339207,0.99339207,VERIFIED_NEAR_DUPLICATE
refined_88cce23ece28dc2d688f,rec_c7e7186d58f5aade98f9,2,2,0,Potato healthy,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,0,0,0,0,0.96625000,0.96625000,0.99741268,0.99741268,VERIFIED_NEAR_DUPLICATE
refined_ac52beb51e67b6f764fe,rec_c7fdcfb92f10a1bb1ab4,2,2,0,Potato healthy,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,0,0,0,0,0.97000000,0.97000000,1.00000000,1.00000000,VERIFIED_NEAR_DUPLICATE
refined_c2ba400dfdf2ec73879a,rec_c8245034faf0a3a4fe86,2,2,0,Potato healthy,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,0,0,0,0,0.94500000,0.94500000,1.00000000,1.00000000,VERIFIED_NEAR_DUPLICATE
refined_00e5e99c4f6323c3bd14,rec_c84b4c85b2177aa4cfa2,2,2,0,Potato healthy,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,0,0,0,0,0.99500000,0.99500000,0.99874372,0.99874372,VERIFIED_NEAR_DUPLICATE
refined_f8e1f15a7af7ce9b54ed,rec_c8d34f9936f905819485,2,2,0,Apple Apple scab,PlantDoc,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,0,0,2,2,0.38197970,0.38197970,0.93687708,0.93687708,VERIFIED_NEAR_DUPLICATE
refined_9e1d6d221bc2c96cf12a,rec_c8df99aac48163061462,3,3,0,Potato Early blight,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,1,3,2,4,0.68957871,0.69160998,0.81639344,0.91318328,VERIFIED_NEAR_DUPLICATE
refined_6c128096359623dbc538,rec_c95e3903ba6cc64dea38,2,2,0,Potato healthy,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,0,0,0,0,0.95750000,0.95750000,1.00000000,1.00000000,VERIFIED_NEAR_DUPLICATE
refined_1b5e8b193b7f7e143f5f,rec_c978607cdca2dd4d560e,2,2,0,Potato healthy,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,0,0,0,0,0.96310433,0.96310433,0.99867900,0.99867900,VERIFIED_NEAR_DUPLICATE
refined_12e4d2ad726af24cca81,rec_c9d611949f5ea3b8d49f,2,2,0,Potato healthy,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,0,0,0,0,0.97000000,0.97000000,0.99871134,0.99871134,VERIFIED_NEAR_DUPLICATE
refined_492b7348d30d5c02f874,rec_c9df61bacfbfcc9fea54,2,2,0,Potato healthy,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,1,1,0,0,0.78875000,0.78875000,0.98098257,0.98098257,VERIFIED_NEAR_DUPLICATE
refined_8064feec4d4d759a63cb,rec_c9fc1ee35445ca4053d0,2,2,0,Corn healthy,Seasonal Corn Leaf Disease Dataset,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,2,2,0,0,0.91390728,0.91390728,0.99565217,0.99565217,VERIFIED_NEAR_DUPLICATE
refined_2bf4bddb40d6e492d182,rec_ca1c32c5b89c68688937,2,2,0,Potato Late blight,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,3,3,4,4,0.48000000,0.48000000,0.81250000,0.81250000,VERIFIED_NEAR_DUPLICATE
refined_b1ce69a02ac137157bd5,rec_cb495ce4ddea734a2d2a,2,2,0,Corn healthy,Seasonal Corn Leaf Disease Dataset,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,0,0,0,0,0.91286863,0.91286863,0.99853157,0.99853157,VERIFIED_NEAR_DUPLICATE
refined_00156a13330108b70462,rec_cc08138f8e499abe020d,2,2,0,Potato healthy,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,0,0,0,0,0.96750000,0.96750000,0.99741602,0.99741602,VERIFIED_NEAR_DUPLICATE
refined_3ef663555eb2e81a447c,rec_cc16806b1b9d7d61fb4d,2,2,0,Potato healthy,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,0,0,0,0,0.99872611,0.99872611,0.99872449,0.99872449,VERIFIED_NEAR_DUPLICATE
refined_f71cdf41f22ba63a88c1,rec_cc40ffbebd3142d4c52a,2,2,0,Potato healthy,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,0,0,0,0,0.94250000,0.94250000,1.00000000,1.00000000,VERIFIED_NEAR_DUPLICATE
refined_b63dfd8272a0344247b4,rec_cc61b19aa0345346d49b,2,2,0,Corn healthy,Seasonal Corn Leaf Disease Dataset,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,1,1,0,0,0.91610284,0.91610284,0.99704579,0.99704579,VERIFIED_NEAR_DUPLICATE
refined_3bde38452f3ade225119,rec_ccb4ae73bfd391435861,2,2,0,Potato healthy,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,0,0,0,0,0.74754558,0.74754558,0.99249531,0.99249531,VERIFIED_NEAR_DUPLICATE
refined_be7f2f1fa289960814fe,rec_cce7cd5422df07e03d11,2,2,0,Potato healthy,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,0,0,0,0,0.92375000,0.92375000,0.99458728,0.99458728,VERIFIED_NEAR_DUPLICATE
refined_21e0a82e0b9aebad6a64,rec_cceeb41e94a15b68d7f8,2,2,0,Potato healthy,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,0,0,0,0,0.95937090,0.95937090,1.00000000,1.00000000,VERIFIED_NEAR_DUPLICATE
refined_b400a0fb50632b883550,rec_cd07a4f713438df680eb,2,2,0,Corn healthy,Seasonal Corn Leaf Disease Dataset,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,0,0,0,0,0.91268759,0.91268759,0.99551570,0.99551570,VERIFIED_NEAR_DUPLICATE
refined_efa89b49e3e37a848646,rec_cd593d95cb8f1128d187,2,2,0,Potato healthy,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,0,0,0,0,0.96250000,0.96250000,0.99870130,0.99870130,VERIFIED_NEAR_DUPLICATE
refined_a7eaa63dcd3d9ed93dbc,rec_cdbaa08d47742ac6dbf0,2,2,0,Corn healthy,Seasonal Corn Leaf Disease Dataset,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,1,1,0,0,0.90873016,0.90873016,0.99854440,0.99854440,VERIFIED_NEAR_DUPLICATE
refined_48f95066555a3e225598,rec_cde110efe319dd83a458,2,2,0,Potato Late blight,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,2,2,4,4,0.53875000,0.53875000,0.81438515,0.81438515,VERIFIED_NEAR_DUPLICATE
refined_425ff3533593b6681378,rec_ce18133f5f75795aa158,2,2,0,Potato healthy,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,1,1,0,0,0.82500000,0.82500000,0.99242424,0.99242424,VERIFIED_NEAR_DUPLICATE
refined_d78a113c1c26cf38d2ba,rec_ce50c3873aba3b7a1563,2,2,0,Potato healthy,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,0,0,0,0,0.95622435,0.95622435,0.99713877,0.99713877,VERIFIED_NEAR_DUPLICATE
refined_951d2a80c24dc21ccf30,rec_ce600e4c1a7c272fe24d,2,2,0,Corn Cercospora leaf spot,Seasonal Corn Leaf Disease Dataset,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,0,0,0,0,0.96525097,0.96525097,1.00000000,1.00000000,VERIFIED_NEAR_DUPLICATE
refined_17f844c4d431166f96a3,rec_ce805c04b36b3fda24f5,2,2,0,Potato Late blight,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,3,3,4,4,0.62742176,0.62742176,0.93349169,0.93349169,VERIFIED_NEAR_DUPLICATE
refined_fb864136540d35746dea,rec_cea0b99746f988f3c580,2,2,0,Corn healthy,Seasonal Corn Leaf Disease Dataset,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,1,1,0,0,0.90396341,0.90396341,0.99831366,0.99831366,VERIFIED_NEAR_DUPLICATE
refined_b64622e4c6af3db87c14,rec_cea7da3b2168c845b200,2,2,0,Potato Early blight,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,2,2,4,4,0.67001255,0.67001255,0.89513109,0.89513109,VERIFIED_NEAR_DUPLICATE
refined_63260c66faca2cf34fd6,rec_cec754012c3aabdb85d2,2,2,0,Potato Late blight,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,1,1,2,2,0.74088292,0.74088292,0.95595855,0.95595855,VERIFIED_NEAR_DUPLICATE
refined_ce1708de6b6c28e7a964,rec_ced36f90f8d6a5d2c7b5,2,2,0,Corn healthy,Seasonal Corn Leaf Disease Dataset,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,0,0,0,0,0.94132986,0.94132986,0.99722992,0.99722992,VERIFIED_NEAR_DUPLICATE
refined_4bdf59c2c83e4d613c41,rec_cfaf039dae1ee306fcf9,2,2,0,Potato Late blight,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,2,2,2,2,0.49718310,0.49718310,0.96600567,0.96600567,VERIFIED_NEAR_DUPLICATE
