near_duplicate_group_id,risk_category,member_count,training_member_count,locked_test_member_count,dataset_count,datasets,target_class_count,target_classes,edge_count,minimum_hamming_distance,same_target_same_source_pairs,same_target_cross_source_pairs,different_target_pairs,train_to_locked_benchmark_pairs,other_pairs
near_d06ed89adaac9c1a50fe,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato Late blight,1,4,1,0,0,0,0
near_d081b66785e7aafb4305,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,Seasonal Corn Leaf Disease Dataset,1,Corn healthy,1,0,1,0,0,0,0
near_d08c60c892392185117e,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,0,1,0,0,0,0
near_d094370eb6473ba9baac,LOW_SAME_TARGET_SAME_SOURCE,3,3,0,1,PLDD-UP,1,Potato Late blight,3,0,3,0,0,0,0
near_d09b8b88d6f2fbbbaf6b,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,0,1,0,0,0,0
near_d0a4a5f4330597adeee2,DIFFERENT_TARGET,2,2,0,1,PLDD-UP,2,Potato Early blight | Potato healthy,1,4,0,0,1,0,0
near_d0a90ae065d7cf97a219,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato Late blight,1,3,1,0,0,0,0
near_d0be25c6733f9c23b1cb,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,0,1,0,0,0,0
near_d0dd050b2ff4e1265170,LOW_SAME_TARGET_SAME_SOURCE,4,4,0,1,PLDD-UP,1,Potato Late blight,5,3,5,0,0,0,0
near_d103bc5daefc2cad49cb,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato Late blight,1,1,1,0,0,0,0
near_d1102e599475fa0033f5,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,Seasonal Corn Leaf Disease Dataset,1,Corn healthy,1,1,1,0,0,0,0
near_d112879da9347c24a985,LOW_SAME_TARGET_SAME_SOURCE,3,3,0,1,PLDD-UP,1,Potato Early blight,2,3,2,0,0,0,0
near_d13aafdc3aadf5c834f8,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato Late blight,1,3,1,0,0,0,0
near_d1617d7db447cebd1ef2,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,Seasonal Corn Leaf Disease Dataset,1,Corn healthy,1,0,1,0,0,0,0
near_d188c09ede3a1c5fc4e9,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,Seasonal Corn Leaf Disease Dataset,1,Corn Cercospora leaf spot,1,0,1,0,0,0,0
near_d197b2e4ffc61c46bba9,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato Late blight,1,4,1,0,0,0,0
near_d1c5b5f402253a3dee2e,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,0,1,0,0,0,0
near_d1cd8de0f7d693b38a17,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,1,1,0,0,0,0
near_d1d5e7112196c82493ee,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,0,1,0,0,0,0
near_d1ecaa44e0079e6b0390,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,0,1,0,0,0,0
near_d1f1f79dd421bfac0244,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,2,1,0,0,0,0
near_d1f73a71550df8ff8dfc,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,Seasonal Corn Leaf Disease Dataset,1,Corn healthy,1,0,1,0,0,0,0
near_d2257a73a643e05f18f5,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,0,1,0,0,0,0
near_d251df00138ac43b4c88,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,Seasonal Corn Leaf Disease Dataset,1,Corn Cercospora leaf spot,1,0,1,0,0,0,0
near_d27768779c1ac1221906,LOW_SAME_TARGET_SAME_SOURCE,3,3,0,1,PLDD-UP,1,Potato Early blight,2,3,2,0,0,0,0
near_d28d37aeeca6115e6cd5,LOW_SAME_TARGET_SAME_SOURCE,4,4,0,1,PLDD-UP,1,Potato healthy,6,0,6,0,0,0,0
near_d2ae13ed24883d74df3f,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,0,1,0,0,0,0
near_d2b9aaf0b97b1daeadce,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,0,1,0,0,0,0
near_d2c3a286e038e222366c,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato Early blight,1,4,1,0,0,0,0
near_d2c4e3d95f353bef7d68,LOW_SAME_TARGET_SAME_SOURCE,3,3,0,1,PLDD-UP,1,Potato Late blight,3,1,3,0,0,0,0
near_d2c8d5688890019f1f85,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,0,1,0,0,0,0
near_d2d0d49dc9fbeb6d4c04,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,Seasonal Corn Leaf Disease Dataset,1,Corn Cercospora leaf spot,1,0,1,0,0,0,0
near_d2d6cc4f5edbae9c1e49,LOW_SAME_TARGET_SAME_SOURCE,4,4,0,1,PLDD-UP,1,Potato Early blight,5,1,5,0,0,0,0
near_d3019c3c852ca2f51357,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,0,1,0,0,0,0
near_d32fd0670bc6915896a3,LOW_SAME_TARGET_SAME_SOURCE,4,4,0,1,PLDD-UP,1,Potato healthy,4,1,4,0,0,0,0
near_d33d130bed8380256964,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,0,1,0,0,0,0
near_d35a093982901e77aa52,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato Late blight,1,4,1,0,0,0,0
near_d3790f82486f5276a4d7,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,0,1,0,0,0,0
near_d37ff109b5d2cf18c7af,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,0,1,0,0,0,0
near_d3a21a5fcc1c4b300120,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato Late blight,1,4,1,0,0,0,0
near_d3a839bccfca46466615,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato Early blight,1,4,1,0,0,0,0
near_d3c0f5e5444202bc7cba,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato Late blight,1,3,1,0,0,0,0
near_d3d3678c3494092e06d3,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,0,1,0,0,0,0
near_d3f15774350e0553c652,LOW_SAME_TARGET_SAME_SOURCE,8,8,0,1,PLDD-UP,1,Potato healthy,18,0,18,0,0,0,0
near_d3fd0b862f4f00fd4c21,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,0,1,0,0,0,0
near_d4041c77087491191230,LOW_SAME_TARGET_SAME_SOURCE,4,4,0,1,PLDD-UP,1,Potato Late blight,5,3,5,0,0,0,0
near_d41c2c49103e6a0cec69,DIFFERENT_TARGET,9,9,0,1,PLDD-UP,2,Potato Early blight | Potato Late blight,22,0,15,0,7,0,0
near_d43f154bafdb89ba316e,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PlantDoc,1,Tomato Septoria leaf spot,1,2,1,0,0,0,0
near_d4786024aed983fc6800,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,0,1,0,0,0,0
near_d499ce7c4e83a368e310,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,0,1,0,0,0,0
near_d49d366d051779a47b0c,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,0,1,0,0,0,0
near_d4b2e46368a93bc8a605,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,0,1,0,0,0,0
near_d507f4f36bc717bbf7bc,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,0,1,0,0,0,0
near_d55af5a641438f728c28,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,Seasonal Corn Leaf Disease Dataset,1,Corn healthy,1,2,1,0,0,0,0
near_d5604384612943b0a587,LOW_SAME_TARGET_SAME_SOURCE,3,3,0,1,PLDD-UP,1,Potato Early blight,2,1,2,0,0,0,0
near_d576236aa89219f8e57f,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,0,1,0,0,0,0
near_d57ca70a1c53722679e6,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,0,1,0,0,0,0
near_d58aba879c4adc7480e3,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,0,1,0,0,0,0
near_d58f8e98f6077f64d6b1,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,Seasonal Corn Leaf Disease Dataset,1,Corn healthy,1,1,1,0,0,0,0
near_d59709e0268516726f59,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,Seasonal Corn Leaf Disease Dataset,1,Corn healthy,1,0,1,0,0,0,0
near_d5a522123d0c3163323c,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,1,1,0,0,0,0
near_d5d5c3c98edf7ad4c6e8,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,Seasonal Corn Leaf Disease Dataset,1,Corn healthy,1,0,1,0,0,0,0
near_d5e60cc3378c63c40f61,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,Seasonal Corn Leaf Disease Dataset,1,Corn healthy,1,0,1,0,0,0,0
near_d61dc1a0a0a141ab3417,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato Late blight,1,0,1,0,0,0,0
near_d6a25d62df45429f8d32,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,0,1,0,0,0,0
near_d6b01b82ff555e7f8637,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,Seasonal Corn Leaf Disease Dataset,1,Corn healthy,1,1,1,0,0,0,0
near_d6bf66f1c09e96a22c17,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,0,1,0,0,0,0
near_d6f941bb5c1b331dd0c3,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato Late blight,1,1,1,0,0,0,0
near_d74f32695da8f327a202,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato Early blight,1,3,1,0,0,0,0
near_d754baa57ef6f42afb50,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,0,1,0,0,0,0
near_d76ad7279d823931c619,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,0,1,0,0,0,0
near_d77d1c9f948178535e9d,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,0,1,0,0,0,0
near_d77f8b8e93db6353d539,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,0,1,0,0,0,0
near_d812c2ecb7035ba44380,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,0,1,0,0,0,0
near_d84b92bd71f2fc51d771,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,1,1,0,0,0,0
near_d87e850b82a0f2da8859,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,0,1,0,0,0,0
near_d883b21f9bfc2d56b7ac,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato Early blight,1,2,1,0,0,0,0
near_d8d6b72830392e617b81,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,0,1,0,0,0,0
near_d8db2441148540a2ca5c,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,Seasonal Corn Leaf Disease Dataset,1,Corn healthy,1,0,1,0,0,0,0
near_d8db3adaa060fcb2251d,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato Early blight,1,1,1,0,0,0,0
near_d90063dde61ee33fa353,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato Late blight,1,2,1,0,0,0,0
near_d911291b87736eed6a18,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,2,1,0,0,0,0
near_d91541b7151d0bba2734,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,1,1,0,0,0,0
near_d91ec508c143118c2944,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato Late blight,1,1,1,0,0,0,0
near_d947a53c05db7a00f9f1,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,Seasonal Corn Leaf Disease Dataset,1,Corn healthy,1,1,1,0,0,0,0
near_d981b924a1f52c9039f2,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,Seasonal Corn Leaf Disease Dataset,1,Corn healthy,1,0,1,0,0,0,0
near_d997cd2835878527d847,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,0,1,0,0,0,0
near_d9e8c97de8f97cbc2ae1,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,0,1,0,0,0,0
near_da42fe429a56fd1feced,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato Late blight,1,3,1,0,0,0,0
near_da510635f3fef270851c,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,0,1,0,0,0,0
near_da523a0460e3fe999956,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,0,1,0,0,0,0
near_da707a0cfbd2cb62dd58,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato Late blight,1,2,1,0,0,0,0
near_da84bac1798b8dbf4ac5,LOW_SAME_TARGET_SAME_SOURCE,4,4,0,1,PLDD-UP,1,Potato healthy,6,0,6,0,0,0,0
near_da86e356bdbe7b960d56,DIFFERENT_TARGET,2,2,0,1,PLDD-UP,2,Potato Early blight | Potato Late blight,1,4,0,0,1,0,0
near_dab788e16f39a872514a,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,Seasonal Corn Leaf Disease Dataset,1,Corn healthy,1,0,1,0,0,0,0
near_dac37825a750e7b938ac,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,0,1,0,0,0,0
near_dadc804a0361cde3e95a,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,0,1,0,0,0,0
near_db1ecaf3c324582a5348,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato Early blight,1,2,1,0,0,0,0
near_db21c649724e4e44f58b,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PlantDoc,1,Tomato Early blight,1,1,1,0,0,0,0
near_db2d7c4cbfcf95b5b830,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,0,1,0,0,0,0
near_db65d77cd884aa3fd817,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,Seasonal Corn Leaf Disease Dataset,1,Corn healthy,1,1,1,0,0,0,0
near_db8031ba54673a3f7cdc,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PlantDoc,1,Tomato Early blight,1,3,1,0,0,0,0
near_dbaca8c2601c5a5460e1,DIFFERENT_TARGET,3,3,0,1,PLDD-UP,2,Potato Early blight | Potato healthy,3,0,1,0,2,0,0
near_dbb3e06de850aab18446,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,0,1,0,0,0,0
near_dbe5457bbab934542c8a,LOW_SAME_TARGET_SAME_SOURCE,4,4,0,1,PLDD-UP,1,Potato healthy,6,0,6,0,0,0,0
near_dbf2b764df8e768451de,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato Late blight,1,2,1,0,0,0,0
near_dc3299a28f634588b1e9,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,0,1,0,0,0,0
near_dc33a05d93efb62629a7,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,Seasonal Corn Leaf Disease Dataset,1,Corn healthy,1,0,1,0,0,0,0
near_dc40e21fc9004b22feae,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato Late blight,1,1,1,0,0,0,0
near_dc468dcfe2c974374738,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,0,1,0,0,0,0
near_dc5991d9632031f5b8eb,LOW_SAME_TARGET_SAME_SOURCE,3,3,0,1,PLDD-UP,1,Potato Late blight,3,0,3,0,0,0,0
near_dc5de4dc5a0e461baf05,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,0,1,0,0,0,0
near_dc6c7290b5d36e3ba566,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,0,1,0,0,0,0
near_dc6d33c7cb54f893bab5,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,0,1,0,0,0,0
near_dc789a831827a080f58e,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,Seasonal Corn Leaf Disease Dataset,1,Corn healthy,1,0,1,0,0,0,0
near_dc8a01e24838a5f3bcb6,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,Seasonal Corn Leaf Disease Dataset,1,Corn healthy,1,0,1,0,0,0,0
near_dca99a63a023aeb88d27,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,0,1,0,0,0,0
near_dcbe7b3ef086fb52c204,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,0,1,0,0,0,0
near_dd02a4150021c396ddf4,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato Early blight,1,3,1,0,0,0,0
near_dd1ef4bf93d5f3dae975,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato Early blight,1,2,1,0,0,0,0
near_dd23e3109d5c91af5f9c,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,0,1,0,0,0,0
near_dd8471a591a6c549f50c,LOW_SAME_TARGET_SAME_SOURCE,3,3,0,1,PLDD-UP,1,Potato Early blight,2,2,2,0,0,0,0
near_dd913d835f041cbf6cd4,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,1,1,0,0,0,0
near_dd99c6f2d0d33f755ff7,DIFFERENT_TARGET,2,2,0,1,PLDD-UP,2,Potato Early blight | Potato Late blight,1,3,0,0,1,0,0
near_dd9b29c06fa274f89849,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,0,1,0,0,0,0
near_ddd85f318afe43554e93,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,0,1,0,0,0,0
near_dddabbf5d1feb0af8868,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,0,1,0,0,0,0
near_de388a7328032bdd14c3,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,0,1,0,0,0,0
near_de5dd843f3f7cf91f6b2,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,Seasonal Corn Leaf Disease Dataset,1,Corn healthy,1,0,1,0,0,0,0
near_de85791baf91df69cce6,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,1,1,0,0,0,0
near_decaf119a0476c3bf5bb,LOW_SAME_TARGET_SAME_SOURCE,3,3,0,1,PLDD-UP,1,Potato healthy,3,0,3,0,0,0,0
near_deed2670981c1a72ed6f,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,0,1,0,0,0,0
near_df1eab07d1f17df4eab5,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato Early blight,1,3,1,0,0,0,0
near_df3212d5a3229974abb8,LOW_SAME_TARGET_SAME_SOURCE,3,3,0,1,PLDD-UP,1,Potato Early blight,3,1,3,0,0,0,0
near_df36876e619c11e123ba,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,Seasonal Corn Leaf Disease Dataset,1,Corn healthy,1,0,1,0,0,0,0
near_df5c7b78f19b42f492b7,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,Seasonal Corn Leaf Disease Dataset,1,Corn healthy,1,1,1,0,0,0,0
near_df84f78156cc01019a6c,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PlantDoc,1,Potato Late blight,1,0,1,0,0,0,0
near_df885153522b5ab06958,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato Late blight,1,4,1,0,0,0,0
near_df9a5d62ce5eccee7801,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,0,1,0,0,0,0
near_e000739b805385f13981,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,0,1,0,0,0,0
near_e0207b867355912334ec,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,1,1,0,0,0,0
near_e04d7e3597ec1823d6a3,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,Seasonal Corn Leaf Disease Dataset,1,Corn healthy,1,0,1,0,0,0,0
near_e0578f0486d83757d285,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,0,1,0,0,0,0
near_e06e01c528a9d1f1083c,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,Seasonal Corn Leaf Disease Dataset,1,Corn Common rust,1,0,1,0,0,0,0
near_e0780ab7f316c6374f4e,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,1,1,0,0,0,0
near_e07dd8752fff1b223823,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,0,1,0,0,0,0
near_e083838a718f87d32390,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato Late blight,1,4,1,0,0,0,0
near_e09f9d75fddffafa2970,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PlantDoc,0,,1,0,0,0,0,0,1
near_e0c029202eadc4a476dc,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,0,1,0,0,0,0
near_e0d01fe97a45d0c893a6,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,1,1,0,0,0,0
near_e0ea5735600ec540f075,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,0,1,0,0,0,0
near_e0f0ae726f05d0c7d0eb,LOW_SAME_TARGET_SAME_SOURCE,3,3,0,1,PLDD-UP,1,Potato Late blight,2,1,2,0,0,0,0
near_e1856a341e0dc9be5170,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,1,1,0,0,0,0
near_e1b7ccf1b59d0cc96d06,LOW_SAME_TARGET_SAME_SOURCE,4,4,0,1,PLDD-UP,1,Potato healthy,6,0,6,0,0,0,0
near_e1c443bbdd92dc284eb8,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,0,1,0,0,0,0
near_e1dc3e9d74b78a134f18,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato Early blight,1,3,1,0,0,0,0
near_e1e06f9af455d4f0f5f7,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,0,1,0,0,0,0
near_e1e5466e6ff4b56529ee,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato Early blight,1,2,1,0,0,0,0
near_e1eeef864ee6d7dbaf67,LOW_SAME_TARGET_SAME_SOURCE,4,4,0,1,PLDD-UP,1,Potato healthy,6,0,6,0,0,0,0
near_e1ef5a5b3332f50e5305,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,0,1,0,0,0,0
near_e25f3e6f0b5286cb23a8,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,0,1,0,0,0,0
near_e27cbf85184cae6d2276,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,2,1,0,0,0,0
near_e2902bb239968d5d7bb1,LOW_SAME_TARGET_SAME_SOURCE,3,3,0,1,PLDD-UP,1,Potato Early blight,2,1,2,0,0,0,0
near_e2af89c3a60d2b585775,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,0,1,0,0,0,0
near_e2b4a84f886698c326c9,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,Seasonal Corn Leaf Disease Dataset,1,Corn healthy,1,0,1,0,0,0,0
near_e2d18654ec74181c3afa,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,0,1,0,0,0,0
near_e2f7d6e36cd945c57c05,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,Seasonal Corn Leaf Disease Dataset,1,Corn healthy,1,1,1,0,0,0,0
near_e2f853d19541bf40d5fd,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato Late blight,1,0,1,0,0,0,0
near_e330f3ba85361aad6b98,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,0,1,0,0,0,0
near_e399f7a5f5f48e8e1044,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,1,1,0,0,0,0
near_e3ada3270173099b3fd6,LOW_SAME_TARGET_SAME_SOURCE,2,2,0,1,PLDD-UP,1,Potato healthy,1,1,1,0,0,0,0
